"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2020-12-30","2020-03-24","124-2019","J&J Distributing Recalls Salad Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/jj-distributing-recalls-salad-products-due-misbranding-and-undeclared-allergens","Misbranding, Unreported Allergens","Closed","High","M38450+P38450","jj-distributing","J&J Distributing","653 Rice Street   Saint Paul, MN 55103","(651) 221-0560","2009-05-19","Meat Processing, Poultry Processing","","","Minnesota"
"2020-12-31","","PHA-12312020-01","FSIS Issues Public Health Alert for Frozen, Fully Cooked, Not Shelf Stable Chicken Sriracha Ravioli Products Due to Misbranding and an Undeclared Allergen ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-frozen-fully-cooked-not-shelf-stable-chicken","Misbranding, Unreported Allergens","Active","","","","","","","","","","","Illinois, Indiana, Kentucky, Michigan, Minnesota, Missouri, Ohio, Pennsylvania, Wisconsin"
"2021-01-07","","PHA-01072021-01","FSIS Issues Public Health Alert for Not-Ready-to-Eat, Heat Treated, Not Fully Cooked Chicken Enchilada Products Due to Misbranding and an Undeclared Allergen ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-not-ready-eat-heat-treated-not-fully-cooked-chicken","Misbranding, Unreported Allergens","Active","","","","","","","","","","","Illinois, Kansas, Minnesota, Missouri, Nebraska, South Dakota, Wisconsin"
"2021-01-15","2021-03-22","002-2021","Nestlé Prepared Foods Recalls Not-Ready-to-Eat Pepperoni Hot Pockets Product Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/nestle-prepared-foods-recalls-not-ready-eat-pepperoni-hot-pockets-product-due","Product Contamination","Closed","High","","","","","","","","219510","pounds",""
"2021-01-15","","PHA-01152021-01","FSIS Issues Public Health Alert for Beef Jerky Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-jerky-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Active","","","","","","","","","","","California"
"2021-01-21","2021-05-04","003-2021","Bob Evans Farms Inc. Recalls Pork Sausage Product Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/bob-evans-farms-inc.-recalls-pork-sausage-product-due-possible-foreign-matter","Product Contamination","Closed","Low","M6785","bef-foods-inc","BEF Foods, Inc.","640 Birch Road   Xenia, OH 45385","(937) 372-4494","2020-11-23","Meat Processing, Meat Slaughter","1205","pounds of recalled products.","Indiana, Michigan, Ohio, Pennsylvania, Wisconsin"
"2021-02-02","","PHA-02022021-01","FSIS Issues Public Health Alert for Raw Ground Beef Product Due to Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-ground-beef-product-due-possible-e.-coli-o157h7","Product Contamination","Active","","","","","","","","","","","Illinois"
"2021-02-05","2021-04-19","004-2021","Food Evolution Recalls Ready-to-Eat Dip and Salad Products Containing Meat Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/food-evolution-recalls-ready-eat-dip-and-salad-products-containing-meat-produced","Produced Without Benefit of Inspection","Closed","High","M34309+P34309","food-evolution","Food Evolution","4260 N. Old River Rd.   Schiller Park, IL 60176","(847) 678-3663","2022-03-21","Meat Processing, Poultry Processing","502","pounds","Illinois"
"2021-02-19","2021-09-08","005-2021","AH Company International Distribution, Inc., Recalls Pork Products Imported Without the Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/ah-company-international-distribution-inc.-recalls-pork-products-imported-without","Produced Without Benefit of Inspection","Closed","High","","","","","","","","14858","pounds",""
"2021-02-22","2021-04-02","006-2021","GLG Trading Inc., Recalls Beef Tallow Products Imported Without the Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/glg-trading-inc.-recalls-beef-tallow-products-imported-without-benefit-inspection","Produced Without Benefit of Inspection","Closed","High","","","","","","","","5535","pounds","Arizona, California, Hawaii, Nevada, New York, Texas"
"2021-02-25","","PHA-02252021-01"," FSIS Issues Public Health Alert for Beef Meatball Products Due to Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-meatball-products-due-misbranding-and","Misbranding, Unreported Allergens","Active","","","","","","","","","","","Illinois, Indiana, Iowa, Kentucky, Michigan, Minnesota, Missouri, Ohio, Wisconsin"
"2021-02-26","2021-11-18","007-2021","J&J Distributing Recalls Ready-to-Eat Meat and Poultry Salads and Wrap Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/jj-distributing-recalls-ready-eat-meat-and-poultry-salads-and-wrap-products-due","Product Contamination","Closed","High","M38450+P38450","jj-distributing","J&J Distributing","653 Rice Street   Saint Paul, MN 55103","(651) 221-0560","2009-05-19","Meat Processing, Poultry Processing","33","pounds","Minnesota, Wisconsin"
"2021-03-01","2021-09-21","008-2021","Milky Way International Trading Corp. Recalls Canned Corned Beef Products Imported Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/milky-way-international-trading-corp.-recalls-canned-corned-beef-products-imported","Import Violation","Closed","High","","","","","","","","98482","pounds",""
"2021-03-12","","pha-03122021-01","FSIS Issues Public Health Alert for Chicken Soup Product Due to Misbranding  ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-soup-product-due-misbranding","Misbranding","Active","","M46381+P46381","vons-companies-inc","The Vons Companies, Inc.","14950 Meridian Pkwy.   March Air Reserve Base, CA 92518","(951) 947-4010","2022-02-24","Meat Processing, Poultry Processing","","","Alaska, Arizona, California, Hawaii, Idaho, Montana, Nevada, New Mexico, Oregon, Utah, Washington, Wyoming"
"2021-03-19","","pha-03192021-01","FSIS Issues Public Health Alert for Beef and Lamb Products  Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-and-lamb-products-produced-without-benefit","Produced Without Benefit of Inspection","Active","","","","","","","","","","",""
"2021-03-20","2022-01-28","009-2021","Avanza Pasta, LLC Recalls Beef and Poultry Products  Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/avanza-pasta-llc-recalls-beef-and-poultry-products-produced-without-benefit","Produced Without Benefit of Inspection","Closed","High","","","","","","","","793","pounds",""
"2021-03-24","2021-04-22","010-2021","BC Food LA, LLC Recalls Ineligible Beef Products Imported From China","https://www.fsis.usda.gov/recalls-alerts/bc-food-la-llc-recalls-ineligible-beef-products-imported-china","Import Violation","Closed","High","","","","","","","","116","pounds","California, Nevada, Oklahoma"
"2021-04-01","2021-06-16","011-2021","Rong Shing Trading Inc. Recalls Ineligible Beef Products  Imported from China","https://www.fsis.usda.gov/recalls-alerts/rong-shing-trading-inc.-recalls-ineligible-beef-products-imported-china","Import Violation","Closed","High","","","","","","","","2869","pounds",""
"2021-04-02","","pha-04022021-01","FSIS Issues Public Health Alert for Raw Ground Chorizo Sausage Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-ground-chorizo-sausage-products-due-possible","Product Contamination","Active","","","","","","","","","","",""
"2021-04-10","","PHA-04102021","FSIS Issues Public Health Alert for Raw Ground Turkey Products Linked to Salmonella Hadar Illness","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-ground-turkey-products-linked-salmonella-hadar","Product Contamination","Active","","P244","plainville-brands-llc","Plainville Brands, LLC","304 S. Water Street   New Oxford, PA 17350","(717) 624-6943","2019-06-26","Poultry Processing, Poultry Slaughter","","",""
"2021-04-15","2021-05-13","012-2021","Olymel S.E.C./L.P. Recalls Ready-to-Eat Ham Products Due to Possible Salmonella Enteritidis Contamination","https://www.fsis.usda.gov/recalls-alerts/olymel-s.e.c.l.p.-recalls-ready-eat-ham-products-due-possible-salmonella-enteritidis","Product Contamination","Closed","High","","","","","","","","108","pounds","California"
"2021-04-16","2021-06-08","013-2021","JBS USA Food Company Recalls Imported Boneless Beef Products Due to Possible E. coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/jbs-usa-food-company-recalls-imported-boneless-beef-products-due-possible-e.-coli","Product Contamination","Closed","High","","","","","","","","2340","pounds of recalled products.","New York, Pennsylvania"
"2021-04-23","2021-07-02","014-2021","Super World Trading Inc. Recalls Ineligible Ready-To-Eat Siluriformes Products Imported From China","https://www.fsis.usda.gov/recalls-alerts/super-world-trading-inc.-recalls-ineligible-ready-eat-siluriformes-products-imported","Import Violation","Closed","High","","","","","","","","2851","pounds",""
"2021-04-24","2021-06-08","015-2021","More Than Gourmet, Inc. Recalls Beef And Veal Broth And Stock Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/more-gourmet-inc.-recalls-beef-and-veal-broth-and-stock-products-due-possible","Product Contamination","Closed","Low","M27446+P27446+V27446","more-gourmet-0","More Than Gourmet","929 Home Ave.   Akron, OH 44310","(330) 762-6652","2019-08-16","Meat Processing, Poultry Processing, Voluntary Processing - Poultry","2661","pounds of recalled products.",""
"2021-05-01","2021-06-24","016-2021","Hempstead Foodservice Recalls Pork Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/hempstead-foodservice-recalls-pork-products-due-misbranding-and-undeclared-allergens","Misbranding","Closed","Low","M47142+P47142","hempstead-foodservice-inc","Hempstead Foodservice Inc.","52 Chasner Street   Hempstead, NY 11550","(516) 385-1212","2021-06-17","Meat Processing, Poultry Processing","19","pounds","New York"
"2021-05-04","2021-06-14","017-2021","Bellisio Foods, Inc. Recalls Beef Pasta Products Due to Misbranding and an Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/bellisio-foods-inc.-recalls-beef-pasta-products-due-misbranding-and-undeclared","Misbranding","Closed","High","M18297+P18297","bellisio-foods-inc","Bellisio Foods, Inc.","100 E. Broadway Street   Jackson, OH 45640","(740) 286-5505","2017-09-05","Meat Processing, Poultry Processing","1977","pounds",""
"2021-05-14","","PHA-05142021-01","FSIS Issues Public Health Alert for Ineligible Siluriformes Products Imported From Brazil ","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ineligible-siluriformes-products-imported-brazil","Import Violation","Active","","","","","","","","","","",""
"2021-05-17","2022-01-26","018-2021","Kraft Heinz Foods Company Recalls Chef Francisco Soup Product Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/kraft-heinz-foods-company-recalls-chef-francisco-soup-product-due-misbranding-and","Misbranding, Unreported Allergens","Closed","High","M15818A+P15818A","kraft-heinz-foods-company-7","Kraft Heinz Foods Company","4601 C Street SW   Cedar Rapids, IA 52404","(319) 221-7238","2016-04-12","Meat Processing, Poultry Processing","11944","pounds",""
"2021-05-21","2021-06-30","019-2021","Milan Provisions Co. Inc. Recalls Jalapeno Chorizo Sausage Products Formulated With Pork Ingredients Produced Without the Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/milan-provisions-co.-inc.-recalls-jalapeno-chorizo-sausage-products-formulated-pork","Produced Without Benefit of Inspection","Closed","High","M4335+P4335","milan-provision-co-inc","Milan Provision Co., Inc.","108-15 Roosevelt Avenue   Corona, NY 11368","(718) 335-3354","1994-08-12","Meat Processing, Poultry Processing","100","pounds","New York"
"2021-05-22","2022-03-17","020-2021","Otten's Seafood Inc. Recalls Siluriformes Fish Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/ottens-seafood-inc.-recalls-siluriformes-fish-products-produced-without-benefit","Produced Without Benefit of Inspection","Closed","High","","","","","","","","4140","pounds","Illinois, Indiana"
"2021-05-25","","PHA-05242021","FSIS Issues Public Health Alert for Frozen, Cooked Diced Poultry Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-frozen-cooked-diced-poultry-products-due-possible","Product Contamination","Active","","","","","","","","","","","Florida"
"2021-05-26","","021-2021","Legacy Food Company, Inc. Recalls Beef Jerky Products Due to Misbranding and an Undeclared Ingredient","https://www.fsis.usda.gov/recalls-alerts/legacy-food-company-inc.-recalls-beef-jerky-products-due-misbranding-and-undeclared","Misbranding, Unreported Allergens","Active","Low","M8256+P8256","legacy-food-company-inc","Legacy Food Company Inc,","10646 Fulton Ct.   Rancho Cucamonga, CA 91730","(909) 987-5500","2020-07-21","Meat Processing, Poultry Processing","","","California"
"2021-05-28","2021-07-26","022-2021","King's Command Foods, LLC. Recalls Meat and Poultry Meatballs and Pork Pattie Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/kings-command-foods-llc.-recalls-meat-and-poultry-meatballs-and-pork-pattie-products","Misbranding, Unreported Allergens","Closed","High","M1515A+P6121A","kings-command-foods-llc","King's Command Foods, LLC","7622 South 188th Street   Kent, WA 98032","(425) 251-6788","2014-08-05","Meat Processing, Poultry Processing","6217","pounds recovered","California, Idaho, Illinois, Minnesota, Missouri, North Carolina, Oregon, Texas, Virginia, Washington"
"2021-06-02","","PHA-06022021","FSIS Issues Public Health Alert for Frozen Raw Breaded Stuffed Chicken Products Due to Possible Salmonella Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-frozen-raw-breaded-stuffed-chicken-products-due","Product Contamination","Active","","","","","","","","","","",""
"2021-07-03","","023-2021","Tyson Foods Inc. Recalls Ready-To-Eat Chicken Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-ready-eat-chicken-products-due-possible-listeria","Product Contamination","Active","High","","","","","","","","","","Nationwide"
"2021-07-16","2022-01-11","024-2021","Green Dining Table, Inc. Recalls Frozen Pork Dumplings Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/green-dining-table-inc.-recalls-frozen-pork-dumplings-due-misbranding-and-undeclared","Misbranding","Closed","High","M45556+P45556","green-dining-table-inc","Green Dining Table, Inc.","625 S. Palm Ave.   Alhambra, CA 91803","(626) 576-8022","2015-04-17","Meat Processing, Poultry Processing","110343","pounds",""
